aasqa,date_maj,code_no2,code_o3,code_pm10,code_pm25,code_qual,code_so2,code_zone,coul_qual,date_dif,date_ech,epsg_reg,lib_qual,lib_zone,source,type_zone,x_reg,x_wgs84,y_reg,y_wgs84,gml_id2
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91671,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Villeneuve-Sur-Auvers,Airparif,commune,593879.087640946,2.25376545713512,2385335.30274695,48.4668124852798,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,78343,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Les Loges-En-Josas,Airparif,commune,585501.004360371,2.13938786444069,2418206.55192969,48.7621604374988,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95489,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Piscop,Airparif,commune,600357.589689788,2.34138873119948,2446492.47198571,49.0165357949868,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77135,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Courpalay,Airparif,commune,645530.461429021,2.95410569155323,2405152.20981972,48.6433818608503,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78571,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Saint-Nom-La-Bretèche,Airparif,commune,576687.403779297,2.01894458314031,2429472.28166018,48.8631533673409,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91405,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Milly-La-Forêt,Airparif,commune,609461.391822135,2.46426014529219,2378243.03862651,48.4030123577467,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,78224,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,L'Étang-La-Ville,Airparif,commune,579705.373893332,2.06003282832188,2429924.99783422,48.8673248216133,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78618,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Tilly,Airparif,commune,544110.193496085,1.57496005648271,2431304.90843041,48.8776108313371,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95628,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Valmondois,Airparif,commune,588579.860260459,2.18023091354034,2455576.01468565,49.0980567703362,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91195,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Dannemois,Airparif,commune,609539.594567642,2.46545502589022,2384553.66623284,48.4597454459185,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77358,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Penchard,Airparif,commune,638210.853245982,2.85829667822481,2443792.03639566,48.9911323526896,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78516,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Raizeux,Airparif,commune,552266.044917343,1.68910721069752,2404405.87007376,48.6365059663468,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78072,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Boinvilliers,Airparif,commune,550618.124963548,1.66307953177892,2436026.99630639,48.9205814881375,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91507,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Prunay-Sur-Essonne,Airparif,commune,601816.952281572,2.36102154728392,2372594.58666679,48.3522953083884,
11,2026-04-01T15:14:25.861+02:00,1,2,1,2,2,1,77168,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Égreville,Airparif,commune,640714.420114291,2.88393666431881,2353807.34526717,48.1821057072378,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95353,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Maffliers,Airparif,commune,598204.337144643,2.31193752044843,2453984.54001322,49.0838566645163,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95678,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Villiers-Adam,Airparif,commune,592848.52960565,2.23869644319537,2452434.8351075,49.0698934699524,
11,2026-04-01T15:14:25.861+02:00,1,2,1,2,2,1,77161,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Dormelles,Airparif,commune,641029.264212615,2.88954999656061,2368416.71842921,48.3134406909459,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95061,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Béthemont-La-Forêt,Airparif,commune,593758.301767905,2.25116458628065,2450713.33904748,49.0544339377057,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95392,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Mériel,Airparif,commune,590999.508817528,2.21339130111874,2453238.35107974,49.0770901747268,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,78384,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Médan,Airparif,commune,574410.737805201,1.9873150437932,2439654.2259711,48.9545711720723,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78518,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Rennemoulin,Airparif,commune,578387.350375325,2.04227307665521,2426102.20075763,48.8329246190906,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,78238,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Flins-Sur-Seine,Airparif,commune,566051.640496325,1.873128931474,2441153.86597656,48.967658722341,
11,2026-04-01T15:14:25.861+02:00,2,2,1,2,2,1,94071,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Sucy-En-Brie,Airparif,commune,614460.646793958,2.53311784390635,2418596.28234533,48.7656666920501,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95051,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Beauchamp,Airparif,commune,589403.779558653,2.19173944640388,2446331.73347145,49.0150028301016,
11,2026-04-01T15:14:25.861+02:00,2,2,2,2,2,1,94043,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Le Kremlin-Bicêtre,Airparif,commune,601421.783565004,2.35585326040456,2423376.00572034,48.8087863965658,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,77185,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Fleury-En-Bière,Airparif,commune,615118.7801831,2.54081038188917,2382939.02166262,48.4451237191441,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,91037,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Auvernaux,Airparif,commune,611169.447187009,2.4876858834281,2392310.8527383,48.5294556034853,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78070,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Boinville-En-Mantois,Airparif,commune,556906.55223418,1.74875024520326,2436827.136383,48.9282260009201,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,91432,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Morangis,Airparif,commune,600061.179397468,2.33733858586578,2411586.3600672,48.7028207167418,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91145,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Chatignonville,Airparif,commune,570085.948530155,1.93209560081243,2385698.12621306,48.4694093787684,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95459,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Nucourt,Airparif,commune,564895.94078787,1.85556891226977,2462502.51048913,49.1594286528658,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95594,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Seugy,Airparif,commune,604193.587473057,2.39391344079286,2458313.5724965,49.1227446644381,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,78043,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Bailly,Airparif,commune,581198.803448197,2.08052842443955,2426535.11326608,48.8369041176394,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91378,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Mauchamps,Airparif,commune,589694.995466773,2.19704043083524,2392069.27707935,48.5272964737054,
11,2026-04-01T15:14:25.861+02:00,1,2,1,2,2,1,77071,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Chaintreaux,Airparif,commune,635512.792631499,2.81407645905319,2354737.89356651,48.1907772624809,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78364,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Marcq,Airparif,commune,562361.197158295,1.8237848120363,2429637.5872573,48.8639577310419,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91093,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Boullay-Les-Troux,Airparif,commune,578835.162132258,2.04924150089322,2408622.09655556,48.6758266411523,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95450,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Neuville-Sur-Oise,Airparif,commune,579926.759524908,2.06225313560146,2446616.68947503,49.0173356837927,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,78124,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Carrières-Sur-Seine,Airparif,commune,588433.353816796,2.17879844785313,2434830.7977192,48.9116314252069,
11,2026-04-01T15:14:25.861+02:00,2,2,1,2,2,1,77373,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Pontault-Combault,Airparif,commune,620390.651575458,2.61385695184946,2420972.24690976,48.7868615965238,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,91538,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Saint-Aubin,Airparif,commune,585495.024416652,2.13948654718614,2412945.13731743,48.714869414809,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77486,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Vaudoy-En-Brie,Airparif,commune,654922.494985457,3.08228211440544,2411260.23206444,48.6975518618715,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77240,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Jouy-Sur-Morin,Airparif,commune,668817.214115946,3.27272072252621,2422292.25503673,48.7953694152806,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78007,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Aigremont,Airparif,commune,576510.579184355,2.01630222152878,2433673.88530164,48.90090743847,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,78545,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Saint-Cyr-L'École,Airparif,commune,580083.752959291,2.06550691998238,2423141.61946817,48.8063709420176,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,78502,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Le Port-Marly,Airparif,commune,583312.635355927,2.10911666452011,2431376.24670923,48.8804717952554,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95282,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Gouzangrez,Airparif,commune,568783.643310135,1.90921188690175,2457384.77557999,49.1136473025045,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,77192,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Fontenay-Trésigny,Airparif,commune,638673.91173878,2.86165042281899,2411199.41609124,48.6981846464643,
11,2026-04-01T15:14:25.861+02:00,2,2,1,2,2,1,91600,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Soisy-Sur-Seine,Airparif,commune,609313.326967499,2.46287800998974,2406834.60185454,48.6600422345206,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78385,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Ménerville,Airparif,commune,545781.535046111,1.59660216687201,2440105.37711719,48.9568404952785,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78048,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Bazainville,Airparif,commune,550796.898810389,1.66698789541158,2423381.71783274,48.8069514823714,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91115,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Bruyères-Le-Châtel,Airparif,commune,588965.15661643,2.18695207514338,2400206.89856349,48.6004369372429,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91411,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Les Molières,Airparif,commune,580539.543735543,2.0723971717279,2408128.42092034,48.6714430377824,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95150,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Chaussy,Airparif,commune,553754.395675571,1.70349377004558,2457430.34869025,49.1131446161646,
11,2026-04-01T15:14:25.861+02:00,2,2,1,2,2,1,77447,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Seine-Port,Airparif,commune,616070.974657789,2.55411787867747,2394756.87861461,48.5513413789242,
11,2026-04-01T15:14:25.861+02:00,2,2,1,2,2,1,91553,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Saint-Germain-Lès-Corbeil,Airparif,commune,611491.570972894,2.49232970979456,2402944.59456454,48.6250403235479,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77191,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Fontenailles,Airparif,commune,643596.78245053,2.92662056794066,2392795.90782013,48.5324441272432,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95394,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Méry-Sur-Oise,Airparif,commune,588134.26732374,2.17426959676154,2450780.32654508,49.054955806398,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78616,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Thoiry,Airparif,commune,560486.933149319,1.79816392461709,2430603.0447598,48.8725216508988,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91021,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Arpajon,Airparif,commune,593168.47299873,2.24393853705047,2399072.68782411,48.5902998092376,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78165,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Les Clayes-Sous-Bois,Airparif,commune,574077.722882001,1.98369828942579,2424544.3505263,48.818763516638,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77264,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Lumigny-Nesles-Ormeaux,Airparif,commune,645424.712730229,2.95357361828355,2413635.39648466,48.7196395087057,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,77055,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Brou-Sur-Chantereine,Airparif,commune,622258.438487109,2.63986784013116,2432539.99939368,48.8907649221304,
11,2026-04-01T15:14:25.861+02:00,2,2,1,2,2,1,77114,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Chevry-Cossigny,Airparif,commune,625027.645126665,2.67651369685864,2413917.50532204,48.7232896543369,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,91665,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,La Ville-Du-Bois,Airparif,commune,594728.583274071,2.26498057668107,2406960.29648501,48.6612165792431,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95365,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Mareil-En-France,Airparif,commune,605921.884891323,2.41749238991167,2452442.3012105,49.0699742515422,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78036,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Autouillet,Airparif,commune,560378.830148413,1.79698739967498,2427439.47433439,48.844083314154,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78185,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Courgent,Airparif,commune,550328.738236184,1.65945902833288,2433257.41416071,48.8956696607839,
11,2026-04-01T15:14:25.861+02:00,2,2,1,2,2,1,91286,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Grigny,Airparif,commune,603755.118478573,2.38745751368739,2406495.41872962,48.6570492644933,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,92049,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Montrouge,Airparif,commune,598581.806574484,2.31720562576786,2424092.98942787,48.8152302361393,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78020,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Arnouville-Lès-Mantes,Airparif,commune,554800.13445829,1.72022570649474,2434923.01884083,48.9109690879145,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77051,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Bray-Sur-Seine,Airparif,commune,667110.132164411,3.24284610431915,2379846.48438255,48.4140232790047,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78356,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Magny-Les-Hameaux,Airparif,commune,579079.747386865,2.05220421587701,2415874.10902144,48.7410188063704,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95369,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Margency,Airparif,commune,596540.043649548,2.28924646788851,2444822.23379588,49.001516978287,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77347,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Les Ormes-Sur-Voulzie,Airparif,commune,665687.899788091,3.22440961986542,2384893.83759495,48.4595430989356,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91132,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Chamarande,Airparif,commune,591239.71209242,2.21797079440602,2390904.81156232,48.5168511975078,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,91272,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Gif-Sur-Yvette,Airparif,commune,584607.226648614,2.12749329583182,2411134.11037161,48.6985703765097,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78305,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Herbeville,Airparif,commune,567270.903404059,1.89033099452291,2433935.75698824,48.9028552560526,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,77215,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Gretz-Armainvilliers,Airparif,commune,628675.212986423,2.72625644997992,2416750.43361904,48.7486006822514,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78486,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Le Perray-En-Yvelines,Airparif,commune,563681.422091071,1.84336665994264,2410967.77734046,48.6962333567091,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,91244,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Fontenay-Le-Vicomte,Airparif,commune,604706.50096565,2.40023294874294,2394278.6299222,48.5472240217649,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95682,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Villiers-Le-Sec,Airparif,commune,603660.749594322,2.38657262128604,2452949.47382923,49.0745483438797,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95042,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Baillet-En-France,Airparif,commune,597502.616858711,2.30235500782721,2451177.01292941,49.0586263688779,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,78396,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Le Mesnil-Le-Roi,Airparif,commune,584302.970538183,2.12241937271824,2436529.05337308,48.9268054097684,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91186,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Courson-Monteloup,Airparif,commune,585657.39576128,2.14212827680939,2400007.77266921,48.598581619029,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78609,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Tessancourt-Sur-Aubette,Airparif,commune,569430.37700894,1.91878013057531,2447561.26055391,49.0254075970187,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77463,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Thomery,Airparif,commune,632938.699629083,2.78126522737003,2378476.38582852,48.4043435093706,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95424,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Montigny-Lès-Cormeilles,Airparif,commune,589586.928393081,2.19430048464151,2443961.55563835,48.9937067002247,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91578,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Saint-Sulpice-De-Favières,Airparif,commune,588473.168597205,2.18047881280123,2393003.82239992,48.5356769480376,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95371,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Marly-La-Ville,Airparif,commune,612617.936843303,2.50910645703418,2453665.3139646,49.0808674593585,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95287,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Grisy-Les-Plâtres,Airparif,commune,578943.29279744,2.04816922520117,2459500.91166886,49.1330778676503,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91041,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Avrainville,Airparif,commune,593161.558232352,2.24390383459026,2395406.74156899,48.5573451654593,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,91292,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Guibeville,Airparif,commune,595246.917291986,2.27213179202026,2396468.24966252,48.5669064409902,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,77498,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Vignely,Airparif,commune,635121.451808621,2.81556039430922,2437177.48968783,48.9318674203977,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,77248,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Lesches,Airparif,commune,633470.595056712,2.79289614843505,2435317.03579239,48.9152360755442,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78655,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Vieille-Église-En-Yvelines,Airparif,commune,565940.768579822,1.87427740842898,2408046.96700791,48.6701033032977,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91085,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Boissy-Sous-Saint-Yon,Airparif,commune,590875.052377953,2.21295729466483,2394602.50571992,48.5500870262075,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95445,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Nerville-La-Forêt,Airparif,commune,595635.397926697,2.27678661300615,2454716.42355109,49.0904205344025,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95060,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Bessancourt,Airparif,commune,589931.033396104,2.19888258458012,2448830.6157021,49.0374666919834,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91619,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Torfou,Airparif,commune,592457.996363248,2.23442648324274,2392569.91938842,48.5318354773897,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91148,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Chauffour-Lès-Étréchy,Airparif,commune,587598.103893743,2.16872474596054,2389865.36512935,48.507446883413,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,78230,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,La Falaise,Airparif,commune,562523.582867846,1.82527480425538,2437774.32092292,48.9370914051757,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,77221,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Guermantes,Airparif,commune,627656.358226179,2.71315340675237,2428209.35657773,48.8516349828573,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95052,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Beaumont-Sur-Oise,Airparif,commune,597351.368130479,2.30022830657727,2460277.67798701,49.1404004604156,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,78281,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Goussonville,Airparif,commune,558219.815938985,1.76671610398504,2436273.50748488,48.9233377360861,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95210,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Enghien-Les-Bains,Airparif,commune,597671.427792544,2.30471925092297,2441277.94771583,48.9696715773448,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95436,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Mours,Airparif,commune,594649.034955962,2.26323463338471,2459122.77489761,49.1300061697433,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95298,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Haravilliers,Airparif,commune,578143.71827136,2.03697662001707,2464165.63360691,49.1749638052763,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,93015,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Coubron,Airparif,commune,617585.677156829,2.57630590931392,2435512.46985725,48.917623307596,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,95387,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Menouville,Airparif,commune,583206.764763893,2.10645685261794,2461796.17566265,49.1538279105422,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91248,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,La Forêt-Sainte-Croix,Airparif,commune,592157.34921407,2.23065785382503,2376186.44406374,48.3845427220386,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77513,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Villenoy,Airparif,commune,637712.749510477,2.85100330734837,2438283.81323492,48.9416626097082,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95491,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Le Plessis-Bouchard,Airparif,commune,592489.851250929,2.23392418232219,2445029.59984063,49.0033453989479,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91556,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Saint-Hilaire,Airparif,commune,581579.048569982,2.08761111025557,2382465.39293795,48.4407773008789,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91121,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Buno-Bonnevaux,Airparif,commune,605214.126481418,2.40685236908446,2373136.42843228,48.3571487218549,
11,2026-04-01T15:14:25.861+02:00,2,2,1,2,2,1,77086,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,La Chapelle-Gauthier,Airparif,commune,638843.532369838,2.86225870439639,2392512.66075549,48.5302008119205,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77233,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Iverny,Airparif,commune,633254.657786143,2.7906645509225,2444378.57462762,48.9966792108994,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,91081,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Boissy-Le-Sec,Airparif,commune,581883.560313327,2.09151707105604,2387401.46724431,48.4851614354796,
11,2026-04-01T15:14:25.861+02:00,1,2,1,1,2,1,77211,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Grandpuits-Bailly-Carrois,Airparif,commune,647222.645252199,2.97630786717004,2398347.85084495,48.5820970310935,
11,2026-04-01T15:14:25.861+02:00,2,2,1,1,2,1,95409,#50CCAA,2026-03-31,2026-03-31,2154,Moyen,Moisselles,Airparif,commune,600063.54260151,2.33737145747014,2449777.81618234,49.0460583479927,
